Family,Sub-family,Address,Barcode,Base Unit,Branch,Brand,City,Client Category 1,Client Category 2,Client Category 3,Client Code,Client ID,Client Name,Cost Center,Cur,Date,Invoice,Product Code,Product Description,Product Name,Project,Unit,Year,Amount,Amount  LBP,Amount  USD,Gross Amount,Gross Amount  LBP,Gross Amount  USD,Net Amount,Net Amount  LBP,Net Amount  USD,Net Quantity,Net Selling,Quantity
SEA FREIGHT,IMPORT,"MONT LIBAN
BAABDA HADATH
",,Pcs,GIFCO 2023,DEFAULT,,Default,,,,1491,ABS LIMITED SARL,OPERATION ACTIVITIES,LBP,12/1/2024,SA/2024/41,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2024,7886000,7886000,88.08662,7886000,7886000,88.08662,7886000,0,88.08662,4,7886000,4
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,15/01/2024,SA/2024/50,SF-IMP-BANK,,BANK CHARGES,Shipment,Pcs,2024,5000000,5000000,55.85,5000000,5000000,55.85,5000000,0,55.85,1,5000000,1
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,,,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2024,5028000,5028000,56.16276,5028000,5028000,56.16276,5028000,0,56.16276,4,5028000,4
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,20/05/2024,SA/2024/423,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2024,9607000,9607000,107.31019,9607000,9607000,107.31019,9607000,0,107.31019,6,9607000,6
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,28/02/2024,SA/2024/164,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2024,5694000,5694000,63.60198,5694000,5694000,63.60198,5694000,0,63.60198,5,5694000,5
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,28/11/2023,SA/2023/621,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2023,10046000,10046000,112.61566,10046000,10046000,112.61566,10046000,0,112.61566,6,10046000,6
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,USD,5/4/2024,SA/2024/305,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2024,682,61039000,682,682,61039000,682,682,0,682,3,682,3
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,,,SF-IMP-LOC-TRP-VAT,,LOCAL TRANSPORTATION (VAT),Shipment,Pcs,2024,140,12530000,140,140,12530000,140,155.4,1378300,155.4,1,140,1
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,12/1/2024,SA/2024/40,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2024,1196,107042000,1196,1196,107042000,1196,1196,0,1196,4,1195.36,4
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,,,SF-IMP-LOC-TRP-VAT,,LOCAL TRANSPORTATION (VAT),Shipment,Pcs,2024,180,16110000,180,180,16110000,180,199.8,1772100,199.8,1,179.91,1
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,15/01/2024,SA/2024/51,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2024,713,63813500,713,713,63813500,713,713,0,713,4,713,4
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,,,SF-IMP-LOC-TRP-VAT,,LOCAL TRANSPORTATION (VAT),Shipment,Pcs,2024,140,12530000,140,140,12530000,140,155.4,1378300,155.4,1,140,1
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,20/05/2024,SA/2024/422,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2024,1223,109458500,1223,1223,109458500,1223,1223,0,1223,5,1223,5
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,,,SF-IMP-LOC-TRP-VAT,,LOCAL TRANSPORTATION (VAT),Shipment,Pcs,2024,280,25060000,280,280,25060000,280,310.8,2756600,310.8,1,280,1
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,28/02/2024,SA/2024/165,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2024,913,81713500,913,913,81713500,913,913,0,913,5,913,5
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,,,SF-IMP-FRT,,OCEAN FREIGHT - IMPORT,Shipment,Pcs,2024,0,0,0,0,0,0,0,0,0,1,0,1
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,,,SF-IMP-LOC-TRP-VAT,,LOCAL TRANSPORTATION (VAT),Shipment,Pcs,2024,140,12530000,140,140,12530000,140,155.4,1378300,155.4,1,140,1
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,28/11/2023,SA/2023/620,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2023,1473,131391600,1473,1473,131391600,1473,1473,0,1473,5,1473,5
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,,,SF-IMP-LOC-TRP-VAT,,LOCAL TRANSPORTATION (VAT),Shipment,Pcs,2023,180,16056000,180,180,16056000,180,199.8,1692900,199.8,1,180,1
SEA FREIGHT,IMPORT,"Main road 
Badaro center
",,Pcs,GIFCO 2023,DEFAULT,,Default,,,GFC-011813,175,Dezign room sarl,OPERATION ACTIVITIES,USD,23/11/2023,SA/2023/595,SF-IMP-DO,,DELIVERY ORDER (VAT),Shipment,Pcs,2023,55,4919750,55,55,4919750,55,61.05,517275,61.05,1,54.51,1
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,,,SF-IMP-EXW,,EX WORKS FOR SEA FREIGHT CARGO - ,Shipment,Pcs,2023,220,19679000,220,220,19679000,220,220,0,220,1,217.81,1
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,,,SF-IMP-FRT,,OCEAN FREIGHT - IMPORT,Shipment,Pcs,2023,1375,122993750,1375,1375,122993750,1375,1375,0,1375,1,1361.32,1
SEA FREIGHT,IMPORT,"PO BOX 1300 
Tripoli
",,Pcs,GIFCO 2023,DEFAULT,,Default,,,GFC-011914,545,ZAHER  AL MASRI,OPERATION ACTIVITIES,USD,23/08/2023,SA/2023/46,SF-IMP-DO,,DELIVERY ORDER (VAT),Shipment,Pcs,2023,20,1786000,20,20,1786000,20,22.2,188100,22.2,1,20,1
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,,,SF-IMP-EXW,,EX WORKS FOR SEA FREIGHT CARGO - ,Shipment,Pcs,2023,475,42417500,475,475,42417500,475,475,0,475,1,475,1
SEA FREIGHT,IMPORT,"Pointe noire-DRC
facing to laborex",,Pcs,GIFCO 2023,DEFAULT,,Default,,,GFC-008199,460,STE. SAIDI SPRL,OPERATION ACTIVITIES,LBP,14/09/2023,SA/2023/150,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2023,331887000,331887000,3717.1344,331887000,331887000,3717.1344,331887000,0,3717.1344,6,331887000,6
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,USD,14/09/2023,SA/2023/151,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2023,1805,161186500,1805,1805,161186500,1805,1805,0,1805,6,1805,6
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,,,SF-IMP-LOC-TRP-VAT,,LOCAL TRANSPORTATION (VAT),Shipment,Pcs,2023,280,25004000,280,280,25004000,280,310.8,2633400,310.8,1,280,1
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,,,SF-IMP-STMP(VAT),,STAMP,Shipment,Pcs,2023,10,893000,10,10,893000,10,11.1,94050,11.1,1,10,1
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,30/08/2023,SA/2023/56,SF-IMP-EXW,,EX WORKS FOR SEA FREIGHT CARGO - ,Shipment,Pcs,2023,1452,129663600,1452,1452,129663600,1452,1452,0,1452,2,1452,2
SEA FREIGHT,IMPORT,"Quebec
188 Rue Sutton",,Pcs,GIFCO 2023,DEFAULT,,Default,,,GFC-012533,401,Paw Paw Distribution (9404-9608 Quebec Inc.),OPERATION ACTIVITIES,USD,5/9/2024,SA/2024/880,SF-IMP-FRT,,OCEAN FREIGHT - IMPORT,Shipment,Pcs,2024,750,67125000,750,750,67125000,750,750,0,750,1,750,1
SEA FREIGHT,IMPORT,"RM18, 12/F, METROPOLIS TOWER, NO 6-10 ",,Pcs,GIFCO 2023,DEFAULT,,Default,,,,1632,"GLOBAL GBC DEVELOPMENT CO., ",OPERATION ACTIVITIES,LBP,6/11/2024,SA/2024/1205,SF-IMP-BANK,,BANK CHARGES,Shipment,Pcs,2024,4000000,4000000,44.68,4000000,4000000,44.68,4000000,0,44.68,1,4000000,1
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,,,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2024,485864000,485864000,5427.10088,485864000,485864000,5427.10088,485864000,0,5427.10088,8,485864000,8
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,USD,6/11/2024,SA/2024/1206,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2024,774,69273000,774,774,69273000,774,774,0,774,7,774,7
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,,,SF-IMP-LOC-TRP-VAT,,LOCAL TRANSPORTATION (VAT),Shipment,Pcs,2024,140,12530000,140,140,12530000,140,155.4,1378300,155.4,1,140,1
SEA FREIGHT,IMPORT,"Ras el Metn
Main road
",,Pcs,GIFCO 2023,DEFAULT,,Default,,,GFC-013097,201,ETC CO. SARL,OPERATION ACTIVITIES,USD,19/03/2024,SA/2024/237,SF-IMP-DO,,DELIVERY ORDER (VAT),Shipment,Pcs,2024,20,1790000,20,20,1790000,20,22.2,196900,22.2,1,20,1
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,28/11/2024,SA/2024/1278,SF-IMP-DO,,DELIVERY ORDER (VAT),Shipment,Pcs,2024,20,1790000,20,20,1790000,20,22.2,196900,22.2,1,20,1
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,,,SF-IMP-EXW,,EX WORKS FOR SEA FREIGHT CARGO - ,Shipment,Pcs,2024,496.8,44463600,496.8,496.8,44463600,496.8,496.8,0,496.8,1,496.8,1
SEA FREIGHT,IMPORT,"Ras el Nabeh, Karam Al Ghezzaou str
",,Pcs,GIFCO 2023,DEFAULT,,Default,,,GFC-013114,475,THE LEBANESE PHARMACISTS SAL,OPERATION ACTIVITIES,USD,28/10/2024,SA/2024/1171,SF-IMP-EXW,,EX WORKS FOR SEA FREIGHT CARGO - ,Shipment,Pcs,2024,120,10740000,120,120,10740000,120,120,0,120,1,120,1
SEA FREIGHT,IMPORT,"Ras el Nabeh, Karam Al Ghezzaou str
",,Pcs,GIFCO 2023,DEFAULT,,Default,,,GFC-013114,475,THE LEBANESE PHARMACISTS SAL,OPERATION ACTIVITIES,USD,28/10/2024,SA/2024/1171,SF-IMP-FRT,,OCEAN FREIGHT - IMPORT,Shipment,Pcs,2024,4750,425125000,4750,4750,425125000,4750,4750,0,4750,1,4750,1
SEA FREIGHT,IMPORT,"Ripa di Porta Ticinese. 39 20143 MILANO (Ml)
",,Pcs,GIFCO 2023,DEFAULT,,Default,,,,1581,G.A. S.R.L.,OPERATION ACTIVITIES,EUR,10/7/2024,SA/2024/569,SF-IMP-FRT,,OCEAN FREIGHT - IMPORT,Shipment,Pcs,2024,1800,174584070,1950.66,1800,174584070,1950.66,1800,0,1950.66,1,1800,1
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,LBP,25/07/2024,SA/2024/625,SF-IMP-BANK,,BANK CHARGES,Shipment,Pcs,2024,5000000,5000000,55.85,5000000,5000000,55.85,5000000,0,55.85,1,5000000,1
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,,,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2024,562025000,562025000,6277.81925,562025000,562025000,6277.81925,562025000,0,6277.81925,6,562025000,6
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,USD,10/7/2024,SA/2024/570,SF-IMP-EXW,,EX WORKS FOR SEA FREIGHT CARGO - ,Shipment,Pcs,2024,370,33115000,370,370,33115000,370,370,0,370,1,368.34,1
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,16/08/2024,SA/2024/735,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2024,100,8950000,100,100,8950000,100,100,0,100,1,92,1
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,25/07/2024,SA/2024/626,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2024,636,56922000,636,636,56922000,636,636,0,636,4,627.21,4
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,,,SF-IMP-LOC-TRP-VAT,,LOCAL TRANSPORTATION (VAT),Shipment,Pcs,2024,140,12530000,140,140,12530000,140,155.4,1378300,155.4,1,138.26,1
SEA FREIGHT,IMPORT,"Room 803-809, NO. 850, East Dong Feng Road, ",,Pcs,GIFCO 2023,DEFAULT,,Default,,,,1606,GUANGDONG OVERSEAS CHINESE (OCIE) ,OPERATION ACTIVITIES,LBP,3/9/2024,SA/2024/849,SF-IMP-BANK,,BANK CHARGES,Shipment,Pcs,2024,4000000,4000000,44.68,4000000,4000000,44.68,4000000,0,44.68,1,4000000,1
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,,,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2024,316008000,316008000,3529.80936,316008000,316008000,3529.80936,316008000,0,3529.80936,6,316008000,6
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,USD,3/9/2024,SA/2024/850,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2024,872,78044000,872,872,78044000,872,872,0,872,4,872,4
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,,,SF-IMP-LOC-TRP-VAT,,LOCAL TRANSPORTATION (VAT),Shipment,Pcs,2024,165,14767500,165,165,14767500,165,183.15,1624425,183.15,1,165,1
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,8/11/2024,SA/2024/1219,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2024,268,23986000,268,268,23986000,268,268,0,268,1,268,1
SEA FREIGHT,IMPORT,"SAFAT 13121
WAHA MALL",,Pcs,GIFCO 2023,DEFAULT,,Default,,,GFC-012606,487,United Logistics Company,OPERATION ACTIVITIES,LBP,24/11/2023,SA/2023/600,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2023,17275000,17275000,193.1345,17275000,17275000,193.1345,17275000,0,193.1345,3,17275000,3
SEA FREIGHT,IMPORT,SAIDA,,Pcs,GIFCO 2023,DEFAULT,,Default,,,,1627,TOP NARA,OPERATION ACTIVITIES,LBP,24/10/2024,SA/2024/1134,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2024,287345000,287345000,3209.64365,287345000,287345000,3209.64365,287345000,0,3209.64365,10,287345000,10
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,,,SF-IMP-FRT,,OCEAN FREIGHT - IMPORT,Shipment,Pcs,2024,336000,336000,3.75312,336000,336000,3.75312,336000,0,3.75312,1,336000,1
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,USD,24/10/2024,SA/2024/1133,SF-IMP-FRT,,OCEAN FREIGHT - IMPORT,Shipment,Pcs,2024,4806,430137000,4806,4806,430137000,4806,4806,0,4806,1,4806,1
SEA FREIGHT,IMPORT,"SAIDA
TEFAHTA, AL SAYAR MAIN ",,Pcs,GIFCO 2023,DEFAULT,,Default,,,GFC-012022,1180,UNITED COMPANY FOR CONTRACTING AND ,OPERATION ACTIVITIES,EUR,17/04/2024,SA/2024/334,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2024,355,34431858.25,384.7135,355,34431858.25,384.7135,355,0,384.7135,1,355,1
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,LBP,17/04/2024,SA/2024/333,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2024,9281000,9281000,103.66877,9281000,9281000,103.66877,9281000,0,103.66877,4,9281000,4
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,26/12/2023,SA/2023/713,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2023,16617000,16617000,185.61189,16617000,16617000,185.61189,16617000,0,185.61189,5,16617000,5
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,,SA/2023/714,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2023,16617000,16617000,185.61189,16617000,16617000,185.61189,16617000,0,185.61189,5,16617000,5
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,USD,12/6/2024,SA/2024/497,SF-IMP-FRT,,OCEAN FREIGHT - IMPORT,Shipment,Pcs,2024,1190,106505000,1190,1190,106505000,1190,1190,0,1190,1,1190,1
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,17/04/2024,SA/2024/332,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2024,1175,105162500,1175,1175,105162500,1175,1175,0,1175,4,1175,4
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,,,SF-IMP-LOC-TRP-VAT,,LOCAL TRANSPORTATION (VAT),Shipment,Pcs,2024,220,19690000,220,220,19690000,220,244.2,2165900,244.2,1,220,1
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,26/12/2023,SA/2023/711,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2023,1563,139888500,1563,1563,139888500,1563,1563,0,1563,5,1563,5
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,,,SF-IMP-LOC-TRP-VAT,,LOCAL TRANSPORTATION (VAT),Shipment,Pcs,2023,220,19690000,220,220,19690000,220,244.2,2165900,244.2,1,220,1
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,,SA/2023/712,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2023,1563,139888500,1563,1563,139888500,1563,1563,0,1563,5,1563,5
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,,,SF-IMP-LOC-TRP-VAT,,LOCAL TRANSPORTATION (VAT),Shipment,Pcs,2023,220,19690000,220,220,19690000,220,244.2,2165900,244.2,1,220,1
SEA FREIGHT,IMPORT,,,,,,,,,,LINKED TO ,1578,FIRAS KHADOURA,OPERATION ACTIVITIES,LBP,17/04/2024,SA/2024/336,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2024,7873000,7873000,87.94141,7873000,7873000,87.94141,7873000,0,87.94141,4,7873000,4
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,USD,17/04/2024,SA/2024/335,SF-IMP-BANK,,BANK CHARGES,Shipment,Pcs,2024,90,8055000,90,90,8055000,90,90,0,90,1,90,1
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,,,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2024,1638,146601000,1638,1638,146601000,1638,1638,0,1638,4,1638,4
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,,,SF-IMP-LOC-TRP-VAT,,LOCAL TRANSPORTATION (VAT),Shipment,Pcs,2024,220,19690000,220,220,19690000,220,244.2,2165900,244.2,1,220,1
SEA FREIGHT,IMPORT,"SAIDA
واسطاني صيدا
",,Pcs,GIFCO 2023,DEFAULT,,Default,,,شركة راما أوم ش . م.,1533,RAMA OM SAL,OPERATION ACTIVITIES,LBP,1/10/2024,SA/2024/1033,SF-IMP-BANK,,BANK CHARGES,Shipment,Pcs,2024,4000000,4000000,44.68,4000000,4000000,44.68,4000000,0,44.68,1,4000000,1
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,,,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2024,17533000,17533000,195.84361,17533000,17533000,195.84361,17533000,0,195.84361,6,17533000,6
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,7/6/2024,SA/2024/485,SF-IMP-BANK,,BANK CHARGES,Shipment,Pcs,2024,8000000,8000000,89.36,8000000,8000000,89.36,8000000,0,89.36,1,8000000,1
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,,,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2024,14566000,14566000,162.70222,14566000,14566000,162.70222,14566000,0,162.70222,6,14566000,6
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,20/03/2024,SA/2024/244,SF-IMP-BANK,,BANK CHARGES,Shipment,Pcs,2024,4000000,4000000,44.68,4000000,4000000,44.68,4000000,0,44.68,1,4000000,1
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,,,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2024,14088000,14088000,157.36296,14088000,14088000,157.36296,14088000,0,157.36296,5,14088000,5
SEA FREIGHT,IMPORT,"SAIDA
واسطاني صيدا
",,Pcs,GIFCO 2023,DEFAULT,,Default,,,شركة راما أوم ش . م.,1533,RAMA OM SAL,OPERATION ACTIVITIES,LBP,20/03/2024,SA/2024/245,SF-IMP-BANK,,BANK CHARGES,Shipment,Pcs,2024,4000000,4000000,44.68,4000000,4000000,44.68,4000000,0,44.68,1,4000000,1
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,,,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2024,14087000,14087000,157.35179,14087000,14087000,157.35179,14087000,0,157.35179,5,14087000,5
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,26/03/2024,SA/2024/259,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2024,39000000,39000000,435.63,39000000,39000000,435.63,39000000,0,435.63,1,39000000,1
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,30/08/2024,SA/2024/820,SF-IMP-BANK,,BANK CHARGES,Shipment,Pcs,2024,5000000,5000000,55.85,5000000,5000000,55.85,5000000,0,55.85,1,5000000,1
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,,,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2024,15396000,15396000,171.97332,15396000,15396000,171.97332,15396000,0,171.97332,6,15396000,6
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,USD,7/6/2024,SA/2024/484,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2024,1236,110622000,1236,1236,110622000,1236,1236,0,1236,4,1235.66,4
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,,,SF-IMP-LOC-TRP-VAT,,LOCAL TRANSPORTATION (VAT),Shipment,Pcs,2024,375,33562500,375,375,33562500,375,416.25,3691875,416.25,1,374.91,1
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,20/03/2024,SA/2024/243,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2024,1127,100866500,1127,1127,100866500,1127,1127,0,1127,3,1127,3
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,,,SF-IMP-LOC-TRP-VAT,,LOCAL TRANSPORTATION (VAT),Shipment,Pcs,2024,375,33562500,375,375,33562500,375,416.25,3691875,416.25,1,375,1
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,,SA/2024/246,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2024,1127,100866500,1127,1127,100866500,1127,1127,0,1127,3,1127,3
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,,,SF-IMP-LOC-TRP-VAT,,LOCAL TRANSPORTATION (VAT),Shipment,Pcs,2024,375,33562500,375,375,33562500,375,416.25,3691875,416.25,1,375,1
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,27/09/2024,SA/2024/1023,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2024,1798,160921000,1798,1798,160921000,1798,1798,0,1798,6,1798,6
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,30/08/2024,SA/2024/818,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2024,1377,123241500,1377,1377,123241500,1377,1377,0,1377,5,1377,5
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,,,SF-IMP-LOC-TRP-VAT,,LOCAL TRANSPORTATION (VAT),Shipment,Pcs,2024,375,33562500,375,375,33562500,375,416.25,3691875,416.25,1,375,1
SEA FREIGHT,IMPORT,"SANAYEH, TOUFIC TABBARA STR., Sidani ",,Pcs,GIFCO 2023,DEFAULT,,Default,,,GFC-003453,50,ADNAN H. ADADA,OPERATION ACTIVITIES,LBP,10/11/2023,SA/2023/548,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2023,3203000,3203000,35.80954,3203000,3203000,35.80954,3203000,0,35.80954,2,3203000,2
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,11/6/2024,SA/2024/492,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2024,8178000,8178000,91.34826,8178000,8178000,91.34826,8178000,0,91.34826,4,8178000,4
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,15/12/2023,SA/2023/682,SF-IMP-BANK,,BANK CHARGES,Shipment,Pcs,2023,6800000,6800000,76.228,6800000,6800000,76.228,6800000,0,76.228,1,6800000,1
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,,,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2023,6341000,6341000,71.08261,6341000,6341000,71.08261,6341000,0,71.08261,2,6341000,2
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,USD,10/11/2023,SA/2023/547,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2023,324,28981800,324,324,28981800,324,324,0,324,1,324,1
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,,,SF-IMP-LOC-TRP-VAT,,LOCAL TRANSPORTATION (VAT),Shipment,Pcs,2023,140,12523000,140,140,12523000,140,155.4,1316700,155.4,1,140,1
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,11/6/2024,SA/2024/493,SF-IMP-FOR-ORV,,FORMALITIES AGAINST OFFICIAL RECEIPT,Shipment,Pcs,2024,738,66051000,738,738,66051000,738,738,0,738,3,738,3
SEA FREIGHT,IMPORT,,,,,,,,,,,,,,,,,SF-IMP-LOC-TRP-VAT,,LOCAL TRANSPORTATION (VAT),Shipment,Pcs,2024,165,14767500,165,165,14767500,165,183.15,1624425,183.15,1,165,1
